customer_id,customer_name,email,views,searches,add_to_cart,favorites,shares,distinct_products_interacted,total_interactions,completed_sales,units_purchased,amount_spent_sales,valid_rentals,units_rented,amount_spent_rentals,average_rental_days,last_activity,days_since_last_activity,average_monthly_activity,cluster,segmento,accion_sugerida
1601,Georgina Salinas,demo.usuario345@cemydi.local,36,9,10,6,0,27,61,9,27,174787.78,3,3,2093.43,5.0,2026-06-18 09:25:00,44,2.44,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1602,Alonso Olivárez Flórez,demo.usuario346@cemydi.local,24,7,5,3,2,16,41,6,16,40959.69,0,0,0.0,0.0,2026-06-18 17:46:00,44,3.73,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1603,Eloy Óscar Barrera,demo.usuario347@cemydi.local,8,2,3,1,0,9,14,3,8,18669.22,0,0,0.0,0.0,2026-02-13 12:06:00,169,1.17,0,Baja actividad,Aplicar campañas de reactivación y seguimiento.
1604,Luz Collazo Quintanilla,demo.usuario348@cemydi.local,27,4,2,3,1,21,37,5,9,22594.38,2,2,3442.72,4.0,2026-05-03 18:36:00,90,4.11,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1605,Minerva Nadia Alfaro,demo.usuario349@cemydi.local,35,6,6,3,1,20,51,3,9,37604.13,8,8,6658.75,5.25,2026-06-25 13:59:00,37,7.29,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1606,David Llamas,demo.usuario350@cemydi.local,30,6,2,1,2,21,41,10,21,65662.84,3,3,3131.16,5.67,2026-07-03 15:39:00,29,3.73,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1607,Srita. Sofía Narváez,demo.usuario351@cemydi.local,34,10,4,1,1,26,50,14,36,73620.34,0,0,0.0,0.0,2026-07-05 12:11:00,27,2.17,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1608,Reina Tamez Aranda,demo.usuario352@cemydi.local,37,9,4,3,1,25,54,6,8,15365.16,0,0,0.0,0.0,2026-07-11 09:34:00,21,2.84,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1609,Rosario Rodarte,demo.usuario353@cemydi.local,6,3,0,2,1,9,12,2,6,13426.52,0,0,0.0,0.0,2025-08-16 14:37:00,350,0.86,0,Baja actividad,Aplicar campañas de reactivación y seguimiento.
1610,Zacarías Villanueva Perales,demo.usuario354@cemydi.local,36,6,7,1,1,23,51,1,3,12526.11,11,11,11616.71,7.55,2026-06-02 11:02:00,60,3.64,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1611,Wendolin Indira Centeno,demo.usuario355@cemydi.local,47,9,7,2,2,28,67,10,28,145530.64,0,0,0.0,0.0,2026-06-19 10:09:00,43,3.53,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1612,Ana Luisa Chávez,demo.usuario356@cemydi.local,11,2,1,0,0,10,14,3,5,16316.36,0,0,0.0,0.0,2025-11-24 13:50:00,250,1.56,0,Baja actividad,Aplicar campañas de reactivación y seguimiento.
1613,Esteban Medina,demo.usuario357@cemydi.local,22,5,4,2,3,17,36,3,4,13676.02,0,0,0.0,0.0,2026-06-24 10:26:00,38,1.89,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1614,Ivonne Marisol Macías Sáenz,demo.usuario358@cemydi.local,50,18,6,2,2,26,78,0,0,0.0,0,0,0.0,0.0,2026-04-28 17:53:00,95,4.33,3,Exploradores,Enviar recordatorios y ofrecer asesoría de compra.
1615,Julio César Rodríquez Cornejo,demo.usuario359@cemydi.local,24,7,2,2,0,17,35,4,11,41961.2,0,0,0.0,0.0,2026-05-01 10:46:00,92,1.67,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1616,Ruby Márquez Portillo,demo.usuario360@cemydi.local,41,16,4,2,1,24,64,13,32,106981.87,3,3,5425.94,7.33,2026-07-04 16:25:00,28,2.37,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1617,Mercedes Cadena Olivo,demo.usuario361@cemydi.local,40,9,4,5,4,23,62,13,36,111473.5,2,2,5640.4,8.5,2026-07-24 16:42:00,8,2.48,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1618,Ramón Santana,demo.usuario362@cemydi.local,37,12,8,3,3,27,63,6,15,82783.06,0,0,0.0,0.0,2026-07-16 15:15:00,16,3.5,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1619,María Luisa Negrete,demo.usuario363@cemydi.local,32,20,1,3,2,25,58,8,21,138564.76,0,0,0.0,0.0,2026-06-27 11:19:00,35,3.05,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1620,Ana María Sosa,demo.usuario364@cemydi.local,18,5,1,2,0,16,26,8,26,156190.44,0,0,0.0,0.0,2026-06-16 12:59:00,46,4.33,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1621,Andrea Arevalo,demo.usuario365@cemydi.local,41,8,4,3,2,23,58,3,7,19367.38,0,0,0.0,0.0,2026-04-15 16:09:00,108,3.63,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1622,Esteban Carreón,demo.usuario366@cemydi.local,28,8,2,3,1,17,42,1,1,11902.68,6,6,8645.1,9.33,2026-07-20 15:27:00,12,2.8,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1623,Wilfrido Arteaga Alba,demo.usuario367@cemydi.local,25,5,5,1,0,16,36,7,18,65738.25,0,0,0.0,0.0,2026-06-24 16:55:00,38,18.0,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1624,Estela Jimínez,demo.usuario368@cemydi.local,45,6,7,7,4,30,69,19,37,75102.67,2,2,2075.16,3.5,2026-06-24 18:39:00,38,4.06,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1625,María Eugenia Natividad Dávila Niño,demo.usuario369@cemydi.local,44,12,11,2,1,28,70,20,57,161180.13,0,0,0.0,0.0,2026-06-07 18:52:00,55,2.92,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1626,Natividad Arguello,demo.usuario370@cemydi.local,9,5,1,0,0,11,15,1,3,14098.47,0,0,0.0,0.0,2026-02-17 15:38:00,165,1.0,0,Baja actividad,Aplicar campañas de reactivación y seguimiento.
1627,Alberto Alemán,demo.usuario371@cemydi.local,43,8,6,3,2,21,62,14,36,161201.79,1,1,5923.95,15.0,2026-06-24 11:59:00,38,4.13,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1628,Úrsula Salas Amador,demo.usuario372@cemydi.local,54,8,5,3,3,22,73,17,46,138438.04,1,1,3128.88,6.0,2026-06-22 09:48:00,40,3.65,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1629,Concepción Margarita Lozada Curiel,demo.usuario373@cemydi.local,26,13,5,2,1,20,47,6,11,55891.49,3,3,2168.34,5.67,2026-06-23 16:24:00,39,11.75,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1630,Verónica Negrete,demo.usuario374@cemydi.local,43,14,4,3,2,29,66,19,52,112546.13,1,1,2805.24,12.0,2026-07-29 14:33:00,3,2.64,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1631,Gabriel Fierro Contreras,demo.usuario375@cemydi.local,17,4,5,4,2,14,32,0,0,0.0,9,9,10295.7,5.67,2026-06-28 11:09:00,34,5.33,3,Exploradores,Enviar recordatorios y ofrecer asesoría de compra.
1632,Anel Valles,demo.usuario376@cemydi.local,9,1,5,1,0,7,16,0,0,0.0,0,0,0.0,0.0,2026-01-27 17:30:00,186,1.14,3,Exploradores,Enviar recordatorios y ofrecer asesoría de compra.
1633,José Luis Ledesma Orozco,demo.usuario377@cemydi.local,46,12,7,7,1,25,73,7,22,109237.7,2,2,5819.25,6.0,2026-06-12 09:19:00,50,10.43,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1634,Eugenia Estefanía Zamora,demo.usuario378@cemydi.local,26,5,2,1,1,13,35,5,12,38336.19,0,0,0.0,0.0,2026-04-26 15:45:00,97,1.46,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1635,Karina Acosta,demo.usuario379@cemydi.local,34,13,6,7,2,27,62,5,14,141383.69,2,2,3044.16,8.0,2026-07-02 15:12:00,30,3.65,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1636,Delia Amalia Valverde,demo.usuario380@cemydi.local,56,15,14,2,1,29,88,1,3,27430.71,0,0,0.0,0.0,2026-06-01 09:39:00,61,6.29,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1637,Francisco Homero Carbajal Acosta,demo.usuario381@cemydi.local,18,8,5,0,1,17,32,1,1,27361.53,0,0,0.0,0.0,2026-06-26 09:56:00,36,8.0,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1638,Leonor Lara Guzmán,demo.usuario382@cemydi.local,11,2,4,2,2,14,21,1,3,29036.43,6,6,7140.48,8.0,2026-07-15 09:44:00,17,5.25,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1639,Juan Nava Arriaga,demo.usuario383@cemydi.local,21,1,1,1,1,16,25,16,46,173798.57,2,2,1568.75,5.0,2026-06-11 15:42:00,51,2.08,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1640,Renato Cornelio Ríos Uribe,demo.usuario384@cemydi.local,28,10,5,3,1,20,47,5,15,41193.23,0,0,0.0,0.0,2026-05-01 10:37:00,92,1.88,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1641,José María Daniel Abrego,demo.usuario385@cemydi.local,11,9,1,5,0,16,26,8,26,147812.49,2,2,5091.57,7.5,2026-06-13 13:50:00,49,3.25,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1642,Srita. Silvia Madrid,demo.usuario386@cemydi.local,45,16,8,4,1,23,74,1,4,39338.6,1,1,3123.84,8.0,2026-06-28 10:37:00,34,3.52,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1643,Abraham Campos,demo.usuario387@cemydi.local,28,7,1,1,1,23,38,21,51,154441.39,1,1,4433.2,10.0,2026-06-10 18:31:00,52,6.33,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1644,Dulce María Amalia Armendáriz,demo.usuario388@cemydi.local,26,5,1,3,1,21,36,6,17,47154.9,0,0,0.0,0.0,2026-05-31 09:41:00,62,1.38,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1645,Trinidad Leiva,demo.usuario389@cemydi.local,14,7,4,1,1,13,27,10,27,71514.11,0,0,0.0,0.0,2026-07-20 16:54:00,12,1.08,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1646,Ana Luisa Pulido Palomino,demo.usuario390@cemydi.local,47,11,5,6,1,26,70,11,26,121290.09,1,1,2507.2,8.0,2026-07-06 12:39:00,26,6.36,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1647,Abel Rodríguez Díaz,demo.usuario391@cemydi.local,37,7,4,2,0,22,50,5,9,23032.2,0,0,0.0,0.0,2026-06-03 18:46:00,59,5.56,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1648,Julio César Mireles Curiel,demo.usuario392@cemydi.local,20,9,4,0,0,16,33,8,18,86209.33,0,0,0.0,0.0,2026-07-31 14:24:00,1,2.36,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1649,Julio César Evelio Montaño Barraza,demo.usuario393@cemydi.local,25,4,2,2,0,15,33,0,0,0.0,0,0,0.0,0.0,2026-04-20 12:37:00,103,3.0,3,Exploradores,Enviar recordatorios y ofrecer asesoría de compra.
1650,Martha Débora Galarza Cordero,demo.usuario394@cemydi.local,14,3,0,3,1,11,21,3,9,17161.88,4,4,11224.18,8.0,2026-05-21 09:42:00,72,5.25,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1651,Elisa Arevalo,demo.usuario395@cemydi.local,30,17,5,1,6,25,59,8,17,142775.08,3,3,6630.6,8.67,2026-07-09 11:39:00,23,2.46,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1652,Gregorio Enrique Loya Hinojosa,demo.usuario396@cemydi.local,4,2,1,1,0,7,8,3,9,15761.0,0,0,0.0,0.0,2025-10-09 13:54:00,296,0.62,0,Baja actividad,Aplicar campañas de reactivación y seguimiento.
1653,Wilfrido Briseño Barajas,demo.usuario397@cemydi.local,27,5,1,2,3,15,38,9,28,136779.06,2,2,2655.92,7.0,2026-06-22 11:29:00,40,1.81,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1654,María del Carmen Briones Cervantes,demo.usuario398@cemydi.local,18,3,2,1,4,15,28,12,26,69152.35,0,0,0.0,0.0,2026-06-08 18:29:00,54,1.08,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1655,Alberto Linares Menchaca,demo.usuario399@cemydi.local,41,11,6,3,3,22,64,8,22,201174.92,0,0,0.0,0.0,2026-06-22 13:46:00,40,2.67,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1656,Estela Ávila Chapa,demo.usuario400@cemydi.local,24,9,3,1,2,16,39,5,14,20225.84,0,0,0.0,0.0,2026-04-18 16:46:00,105,4.33,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
